    User: glassfish
    Date: Wed 19-Feb-2014 (050) 18:49:03
  Status: request completed successfully


GROUP 1    Satellite   Resolution   Factor
            isee3         720         1

           Start Time           Stop Time 
           2014  50  0.00000    2014 223  0.00000


 Coord/            Min/Max          Range Filter              Filter
Component   Output Markers      Minimum         Maximum      Mins/Maxes
GSE X        YES      -           -               -               -   
GSE Y        YES      -           -               -               -   
GSE Z        YES      -           -               -               -   
GSE Lat      YES      -           -               -               -   
GSE Lon      YES      -           -               -               -   


Addtnl             Min/Max          Range Filter              Filter
Options     Output Markers      Minimum         Maximum      Mins/Maxes
dEarth       YES      -           -               -               -   

Output - File: 
         lines per page: 0
 
Formats and units:
    Day/Time format: YY/MM/DD HH:MM
    Degrees/Hemisphere format: Decimal degrees with 1 place(s).
        Longitude 0 to 360, latitude -90 to 90.
    Distance format: Kilometers with 3 place(s).

isee3
      Time                         GSE (km)                        GSE         Radius    
yy/mm/dd hh:mm        X               Y               Z         Lat   Long      (km)     
14/07/21 02:24     3004599.500      953398.000      -77337.039  -1.4  17.6    3153183.500
14/07/21 02:36     3003348.750      952819.312      -77356.602  -1.4  17.6    3151817.500
14/07/21 02:48     3002098.500      952241.500      -77376.406  -1.4  17.6    3150452.000
14/07/21 03:00     3000848.250      951663.375      -77396.164  -1.4  17.6    3149086.250
14/07/21 03:12     2999598.250      951085.562      -77415.867  -1.4  17.6    3147721.000
14/07/21 03:24     2998348.000      950508.250      -77435.430  -1.4  17.6    3146355.500
14/07/21 03:36     2997097.750      949931.250      -77455.234  -1.4  17.6    3144990.250
14/07/21 03:48     2995909.500      949159.562      -77474.852  -1.4  17.6    3143625.000
14/07/21 04:00     2994659.000      948583.125      -77494.508  -1.4  17.6    3142260.000
14/07/21 04:12     2993409.000      948007.375      -77514.312  -1.4  17.6    3140895.500
14/07/21 04:24     2992158.500      947432.188      -77533.969  -1.4  17.6    3139530.250
14/07/21 04:36     2990908.000      946857.000      -77553.531  -1.4  17.6    3138165.500
14/07/21 04:48     2989657.750      946281.750      -77573.242  -1.4  17.6    3136801.000
14/07/21 05:00     2988407.250      945707.625      -77592.852  -1.4  17.6    3135436.500
14/07/21 05:12     2987157.250      945132.438      -77612.562  -1.4  17.6    3134071.750
14/07/21 05:24     2985968.500      944364.188      -77632.219  -1.4  17.6    3132707.750
14/07/21 05:36     2984717.750      943791.250      -77651.930  -1.4  17.5    3131343.500
14/07/21 05:48     2983467.250      943217.875      -77671.633  -1.4  17.5    3129979.500
14/07/21 06:00     2982217.250      942644.875      -77691.250  -1.4  17.5    3128615.500
14/07/21 06:12     2980967.000      942072.125      -77710.906  -1.4  17.5    3127251.750
14/07/21 06:24     2979716.500      941499.688      -77730.617  -1.4  17.5    3125887.750
14/07/21 06:36     2978465.750      940929.062      -77750.125  -1.4  17.5    3124524.000
14/07/21 06:48     2977276.750      940163.062      -77769.836  -1.4  17.5    3123160.500
14/07/21 07:00     2976026.250      939591.938      -77789.445  -1.4  17.5    3121797.000
14/07/21 07:12     2974775.750      939020.375      -77809.156  -1.4  17.5    3120433.500
14/07/21 07:24     2973525.250      938450.250      -77828.766  -1.4  17.5    3119070.250
14/07/21 07:36     2972274.500      937880.812      -77848.328  -1.4  17.5    3117707.000
14/07/21 07:48     2971024.250      937310.375      -77867.984  -1.4  17.5    3116344.000
14/07/21 08:00     2969773.750      936740.750      -77887.547  -1.4  17.5    3114981.000
14/07/21 08:12     2968523.000      936172.188      -77907.156  -1.4  17.5    3113618.000
14/07/21 08:24     2967333.750      935410.000      -77926.820  -1.4  17.5    3112255.500
14/07/21 08:36     2966083.250      934841.188      -77946.375  -1.4  17.5    3110892.750
14/07/21 08:48     2964832.750      934273.125      -77965.992  -1.4  17.5    3109530.250
14/07/21 09:00     2963582.000      933706.312      -77985.602  -1.4  17.5    3108167.750
14/07/21 09:12     2962331.750      933137.938      -78005.258  -1.4  17.5    3106805.500
14/07/21 09:24     2961081.000      932570.375      -78024.820  -1.4  17.5    3105443.250
14/07/21 09:36     2959830.500      932004.750      -78044.430  -1.4  17.5    3104081.250
14/07/21 09:48     2958640.250      931245.500      -78064.039  -1.4  17.5    3102719.000
14/07/21 10:00     2957390.000      930678.875      -78083.656  -1.4  17.5    3101357.250
14/07/21 10:12     2956139.250      930113.750      -78103.211  -1.4  17.5    3099995.250
14/07/21 10:24     2954888.500      929548.625      -78122.875  -1.4  17.5    3098633.500
14/07/21 10:36     2953637.750      928983.062      -78142.484  -1.4  17.5    3097271.750
14/07/21 10:48     2952387.250      928418.188      -78162.000  -1.4  17.5    3095910.250
14/07/21 11:00     2951136.750      927854.125      -78181.656  -1.4  17.5    3094548.750
14/07/21 11:12     2949885.750      927289.438      -78201.219  -1.4  17.5    3093187.500
14/07/21 11:24     2948695.500      926534.312      -78220.734  -1.4  17.4    3091826.250
14/07/21 11:36     2947445.000      925970.312      -78240.344  -1.5  17.4    3090465.250
14/07/21 11:48     2946194.250      925407.500      -78259.859  -1.5  17.4    3089104.250
14/07/21 12:00     2944943.250      924846.312      -78279.414  -1.5  17.4    3087743.500
14/07/21 12:12     2943692.500      924283.625      -78298.977  -1.5  17.4    3086382.500
14/07/21 12:24     2942441.750      923721.000      -78318.539  -1.5  17.4    3085021.750
14/07/21 12:36     2941191.000      923159.625      -78338.102  -1.5  17.4    3083661.000
14/07/21 12:48     2940000.750      922406.562      -78357.766  -1.5  17.4    3082300.750
14/07/21 13:00     2938749.500      921845.562      -78377.180  -1.5  17.4    3080940.000
14/07/21 13:12     2937498.750      921285.312      -78396.836  -1.5  17.4    3079580.000
14/07/21 13:24     2936247.750      920725.000      -78416.305  -1.5  17.4    3078219.500
14/07/21 13:36     2934997.000      920165.000      -78435.812  -1.5  17.4    3076859.500
14/07/21 13:48     2933746.500      919605.688      -78455.375  -1.5  17.4    3075499.500
14/07/21 14:00     2932495.500      919045.812      -78474.844  -1.5  17.4    3074139.500
14/07/21 14:12     2931245.000      918486.750      -78494.500  -1.5  17.4    3072779.750
14/07/21 14:24     2930053.750      917737.375      -78514.016  -1.5  17.4    3071420.250
14/07/21 14:36     2928803.000      917179.312      -78533.531  -1.5  17.4    3070060.500
14/07/21 14:48     2927552.000      916621.562      -78552.992  -1.5  17.4    3068701.000
14/07/21 15:00     2926301.000      916064.000      -78572.555  -1.5  17.4    3067341.500
14/07/21 15:12     2925050.000      915507.125      -78592.070  -1.5  17.4    3065982.250
14/07/21 15:24     2923799.250      914949.375      -78611.633  -1.5  17.4    3064623.250
14/07/21 15:36     2922548.000      914392.750      -78631.000  -1.5  17.4    3063264.000
14/07/21 15:48     2921357.000      913646.688      -78650.562  -1.5  17.4    3061905.000
14/07/21 16:00     2920105.750      913091.875      -78670.070  -1.5  17.4    3060546.000
14/07/21 16:12     2918854.750      912535.438      -78689.539  -1.5  17.4    3059187.250
14/07/21 16:24     2917604.000      911980.500      -78709.148  -1.5  17.4    3057828.750
14/07/21 16:36     2916353.000      911426.000      -78728.609  -1.5  17.4    3056470.250
14/07/21 16:48     2915102.000      910871.062      -78748.031  -1.5  17.4    3055111.500
14/07/21 17:00     2913850.500      910317.250      -78767.594  -1.5  17.3    3053753.250
14/07/21 17:12     2912600.250      909763.625      -78787.055  -1.5  17.3    3052395.000
14/07/21 17:24     2911408.250      909020.188      -78806.422  -1.5  17.3    3051036.500
14/07/21 17:36     2910157.000      908466.562      -78826.133  -1.5  17.3    3049678.750
14/07/21 17:48     2908906.000      907914.062      -78845.445  -1.5  17.3    3048320.750
14/07/21 18:00     2907654.750      907361.500      -78865.008  -1.5  17.3    3046962.500
14/07/21 18:12     2906403.500      906809.688      -78884.477  -1.5  17.3    3045605.000
14/07/21 18:24     2905152.500      906258.438      -78903.984  -1.5  17.3    3044247.250
14/07/21 18:36     2903901.500      905706.438      -78923.352  -1.5  17.3    3042889.500
14/07/21 18:48     2902709.500      904965.375      -78942.820  -1.5  17.3    3041532.000
14/07/21 19:00     2901458.250      904415.500      -78962.281  -1.5  17.3    3040174.500
14/07/21 19:12     2900207.000      903865.750      -78981.750  -1.5  17.3    3038817.500
14/07/21 19:24     2898955.750      903314.812      -79001.164  -1.5  17.3    3037460.000
14/07/21 19:36     2897704.500      902765.125      -79020.680  -1.5  17.3    3036103.000
14/07/21 19:48     2896453.500      902216.375      -79040.141  -1.5  17.3    3034746.250
14/07/21 20:00     2895202.250      901667.438      -79059.461  -1.5  17.3    3033389.250
14/07/21 20:12     2893951.000      901117.562      -79078.977  -1.5  17.3    3032032.500
14/07/21 20:24     2892758.750      900381.750      -79098.484  -1.5  17.3    3030675.750
14/07/21 20:36     2891507.250      899833.625      -79117.852  -1.5  17.3    3029318.750
14/07/21 20:48     2890255.500      899286.125      -79137.273  -1.5  17.3    3027962.250
14/07/21 21:00     2889005.000      898737.500      -79156.641  -1.5  17.3    3026606.000
14/07/21 21:12     2887753.250      898191.875      -79176.102  -1.5  17.3    3025249.750
14/07/21 21:24     2886501.750      897644.875      -79195.570  -1.5  17.3    3023893.500
14/07/21 21:36     2885250.500      897098.500      -79214.938  -1.5  17.3    3022537.500
14/07/21 21:48     2884057.750      896364.688      -79234.445  -1.5  17.3    3021181.750
14/07/21 22:00     2882806.500      895818.562      -79253.766  -1.5  17.3    3019825.500
14/07/21 22:12     2881555.250      895273.500      -79273.281  -1.5  17.3    3018469.750
14/07/21 22:24     2880303.500      894728.750      -79292.648  -1.5  17.3    3017114.000
14/07/21 22:36     2879052.250      894184.438      -79311.969  -1.5  17.3    3015758.500
14/07/21 22:48     2877801.000      893639.750      -79331.383  -1.5  17.3    3014402.750
14/07/21 23:00     2876549.500      893095.562      -79350.750  -1.5  17.2    3013047.500
14/07/21 23:12     2875298.500      892551.625      -79370.164  -1.5  17.2    3011692.000
14/07/21 23:24     2874104.750      891821.750      -79389.578  -1.5  17.2    3010336.750
14/07/21 23:36     2872853.500      891278.250      -79408.945  -1.5  17.2    3008981.750
14/07/21 23:48     2871601.750      890736.500      -79428.312  -1.5  17.2    3007626.500
14/07/22 00:00     2870350.750      890193.500      -79447.680  -1.5  17.2    3006271.750
14/07/22 00:12     2869099.250      889651.125      -79467.047  -1.5  17.2    3004916.750
14/07/22 00:24     2867847.750      889110.812      -79486.562  -1.5  17.2    3003562.250
14/07/22 00:36     2866596.250      888569.312      -79505.836  -1.5  17.2    3002207.500
14/07/22 00:48     2865402.250      887841.875      -79525.148  -1.5  17.2    3000852.750
14/07/22 01:00     2864151.000      887300.500      -79544.570  -1.5  17.2    2999498.500
14/07/22 01:12     2862899.500      886760.750      -79563.984  -1.5  17.2    2998144.250
14/07/22 01:24     2861648.000      886220.688      -79583.305  -1.5  17.2    2996789.750
14/07/22 01:36     2860396.500      885681.062      -79602.672  -1.5  17.2    2995435.750
14/07/22 01:48     2859144.500      885142.812      -79621.992  -1.5  17.2    2994081.750
14/07/22 02:00     2857893.250      884602.500      -79641.359  -1.5  17.2    2992727.500
14/07/22 02:12     2856641.750      884064.688      -79660.773  -1.5  17.2    2991374.000
14/07/22 02:24     2855447.500      883340.625      -79680.094  -1.5  17.2    2990020.000
14/07/22 02:36     2854196.250      882802.000      -79699.461  -1.5  17.2    2988666.500
14/07/22 02:48     2852944.250      882264.812      -79718.727  -1.5  17.2    2987313.000
14/07/22 03:00     2851692.000      881728.438      -79738.047  -1.5  17.2    2985959.000
14/07/22 03:12     2850440.750      881191.438      -79757.312  -1.5  17.2    2984606.000
14/07/22 03:24     2849189.250      880654.000      -79776.734  -1.5  17.2    2983252.750
14/07/22 03:36     2847937.500      880118.562      -79796.000  -1.5  17.2    2981899.500
14/07/22 03:48     2846743.000      879397.188      -79815.367  -1.5  17.2    2980546.500
14/07/22 04:00     2845491.250      878861.875      -79834.641  -1.5  17.2    2979193.500
14/07/22 04:12     2844239.750      878327.125      -79854.008  -1.5  17.2    2977840.500
14/07/22 04:24     2842988.250      877792.062      -79873.227  -1.5  17.2    2976487.750
14/07/22 04:36     2841736.250      877257.812      -79892.594  -1.5  17.2    2975135.000
14/07/22 04:48     2840484.500      876722.625      -79911.914  -1.5  17.2    2973782.250
14/07/22 05:00     2839232.250      876189.688      -79931.086  -1.5  17.2    2972429.750
14/07/22 05:12     2837980.750      875655.875      -79950.453  -1.5  17.1    2971077.250
14/07/22 05:24     2836786.000      874938.062      -79969.820  -1.5  17.1    2969725.000
14/07/22 05:36     2835534.000      874405.188      -79989.039  -1.5  17.1    2968372.750
14/07/22 05:48     2834282.500      873873.500      -80008.359  -1.5  17.1    2967020.750
14/07/22 06:00     2833030.500      873340.750      -80027.680  -1.5  17.1    2965668.750
14/07/22 06:12     2831778.500      872809.312      -80046.898  -1.5  17.1    2964316.500
14/07/22 06:24     2830526.500      872278.125      -80066.125  -1.5  17.1    2962964.500
14/07/22 06:36     2829275.000      871746.688      -80085.391  -1.5  17.1    2961613.250
14/07/22 06:48     2828079.500      871031.375      -80104.664  -1.6  17.1    2960261.250
14/07/22 07:00     2826827.750      870501.688      -80123.930  -1.6  17.1    2958910.000
14/07/22 07:12     2825576.000      869970.188      -80143.203  -1.6  17.1    2957558.250
14/07/22 07:24     2824323.500      869442.000      -80162.523  -1.6  17.1    2956207.000
14/07/22 07:36     2823072.250      868912.875      -80181.789  -1.6  17.1    2954855.750
14/07/22 07:48     2821820.000      868382.562      -80200.961  -1.6  17.1    2953504.500
14/07/22 08:00     2820568.000      867854.188      -80220.234  -1.6  17.1    2952153.500
14/07/22 08:12     2819315.750      867326.188      -80239.500  -1.6  17.1    2950802.250
14/07/22 08:24     2818120.250      866614.750      -80258.773  -1.6  17.1    2949451.500
14/07/22 08:36     2816868.500      866086.688      -80277.992  -1.6  17.1    2948100.750
14/07/22 08:48     2815616.250      865560.188      -80297.164  -1.6  17.1    2946750.000
14/07/22 09:00     2814364.000      865032.812      -80316.336  -1.6  17.1    2945399.250
14/07/22 09:12     2813112.000      864506.000      -80335.656  -1.6  17.1    2944048.750
14/07/22 09:24     2811860.250      863979.562      -80354.977  -1.6  17.1    2942698.500
14/07/22 09:36     2810608.000      863453.125      -80374.148  -1.6  17.1    2941348.250
14/07/22 09:48     2809412.000      862744.812      -80393.422  -1.6  17.1    2939998.000
14/07/22 10:00     2808159.750      862219.188      -80412.594  -1.6  17.1    2938647.750
14/07/22 10:12     2806907.750      861694.312      -80431.766  -1.6  17.1    2937297.500
14/07/22 10:24     2805655.500      861170.500      -80450.938  -1.6  17.1    2935947.500
14/07/22 10:36     2804403.500      860645.562      -80470.211  -1.6  17.1    2934598.000
14/07/22 10:48     2803151.000      860122.062      -80489.383  -1.6  17.1    2933248.000
14/07/22 11:00     2801899.000      859598.000      -80508.555  -1.6  17.1    2931898.500
14/07/22 11:12     2800646.750      859073.875      -80527.773  -1.6  17.1    2930548.750
14/07/22 11:24     2799451.000      858369.188      -80547.047  -1.6  17.0    2929199.250
14/07/22 11:36     2798198.250      857847.438      -80566.164  -1.6  17.0    2927850.000
14/07/22 11:48     2796946.250      857324.125      -80585.438  -1.6  17.0    2926500.500
14/07/22 12:00     2795693.750      856802.500      -80604.516  -1.6  17.0    2925151.500
14/07/22 12:12     2794441.500      856281.625      -80623.688  -1.6  17.0    2923802.500
14/07/22 12:24     2793189.000      855760.062      -80642.953  -1.6  17.0    2922453.250
14/07/22 12:36     2791936.750      855238.375      -80662.078  -1.6  17.0    2921104.250
14/07/22 12:48     2790740.000      854536.438      -80681.203  -1.6  17.0    2919755.500
14/07/22 13:00     2789487.750      854015.750      -80700.375  -1.6  17.0    2918406.750
14/07/22 13:12     2788235.000      853497.000      -80719.648  -1.6  17.0    2917058.000
14/07/22 13:24     2786982.750      852976.625      -80738.672  -1.6  17.0    2915709.500
14/07/22 13:36     2785730.750      852457.562      -80757.891  -1.6  17.0    2914361.250
14/07/22 13:48     2784478.250      851939.125      -80776.969  -1.6  17.0    2913012.750
14/07/22 14:00     2783226.000      851419.812      -80796.141  -1.6  17.0    2911664.750
14/07/22 14:12     2781973.250      850902.188      -80815.266  -1.6  17.0    2910316.250
14/07/22 14:24     2780776.250      850202.688      -80834.391  -1.6  17.0    2908968.250
14/07/22 14:36     2779524.250      849685.250      -80853.711  -1.6  17.0    2907620.250
14/07/22 14:48     2778271.500      849168.062      -80872.734  -1.6  17.0    2906272.500
14/07/22 15:00     2777019.000      848651.750      -80891.859  -1.6  17.0    2904924.500
14/07/22 15:12     2775766.250      848135.000      -80910.938  -1.6  17.0    2903576.750
14/07/22 15:24     2774514.000      847618.688      -80930.203  -1.6  17.0    2902229.250
14/07/22 15:36     2773261.500      847103.250      -80949.234  -1.6  17.0    2900881.750
14/07/22 15:48     2772064.000      846406.750      -80968.352  -1.6  17.0    2899534.250
14/07/22 16:00     2770811.250      845891.500      -80987.430  -1.6  17.0    2898186.750
14/07/22 16:12     2769559.000      845376.688      -81006.602  -1.6  17.0    2896839.750
14/07/22 16:24     2768306.250      844862.625      -81025.727  -1.6  17.0    2895492.500
14/07/22 16:36     2767053.500      844348.125      -81044.852  -1.6  17.0    2894145.500
14/07/22 16:48     2765800.750      843834.375      -81063.875  -1.6  17.0    2892798.500
14/07/22 17:00     2764548.250      843320.938      -81082.953  -1.6  17.0    2891451.750
14/07/22 17:12     2763295.750      842806.938      -81102.031  -1.6  17.0    2890104.750
14/07/22 17:24     2762098.000      842114.375      -81121.102  -1.6  17.0    2888758.250
14/07/22 17:36     2760845.500      841602.062      -81140.328  -1.6  17.0    2887411.500
14/07/22 17:48     2759592.500      841090.188      -81159.352  -1.6  17.0    2886064.750
14/07/22 18:00     2758340.000      840578.125      -81178.375  -1.6  16.9    2884718.500
14/07/22 18:12     2757087.250      840066.438      -81197.547  -1.6  16.9    2883372.250
14/07/22 18:24     2755834.250      839556.375      -81216.477  -1.6  16.9    2882026.000
14/07/22 18:36     2754581.750      839044.750      -81235.602  -1.6  16.9    2880680.000
14/07/22 18:48     2753383.250      838356.062      -81254.633  -1.6  16.9    2879333.500
14/07/22 19:00     2752130.750      837845.125      -81273.758  -1.6  16.9    2877987.500
14/07/22 19:12     2750878.000      837335.375      -81292.828  -1.6  16.9    2876642.000
14/07/22 19:24     2749625.500      836825.750      -81311.859  -1.6  16.9    2875296.000
14/07/22 19:36     2748372.250      836316.688      -81330.930  -1.6  16.9    2873950.500
14/07/22 19:48     2747119.250      835808.375      -81349.906  -1.6  16.9    2872604.750
14/07/22 20:00     2745866.500      835299.750      -81369.031  -1.6  16.9    2871259.000
14/07/22 20:12     2744613.750      834791.438      -81388.109  -1.6  16.9    2869914.000
14/07/22 20:24     2743415.250      834105.312      -81407.086  -1.6  16.9    2868568.500
14/07/22 20:36     2742162.250      833598.562      -81426.117  -1.6  16.9    2867223.250
14/07/22 20:48     2740909.500      833091.000      -81445.141  -1.6  16.9    2865878.250
14/07/22 21:00     2739656.500      832583.625      -81464.219  -1.6  16.9    2864533.000
14/07/22 21:12     2738403.250      832077.875      -81483.242  -1.6  16.9    2863188.000
14/07/22 21:24     2737150.500      831571.500      -81502.219  -1.6  16.9    2861843.000
14/07/22 21:36     2735897.500      831066.500      -81521.250  -1.6  16.9    2860498.500
14/07/22 21:48     2734698.750      830382.375      -81540.273  -1.6  16.9    2859153.750
14/07/22 22:00     2733445.750      829877.188      -81559.297  -1.6  16.9    2857809.250
14/07/22 22:12     2732192.500      829372.562      -81578.328  -1.6  16.9    2856464.500
14/07/22 22:24     2730939.750      828867.750      -81597.305  -1.6  16.9    2855120.500
14/07/22 22:36     2729686.250      828364.812      -81616.234  -1.6  16.9    2853776.000
14/07/22 22:48     2728433.250      827860.438      -81635.258  -1.6  16.9    2852431.500
14/07/22 23:00     2727180.250      827357.312      -81654.336  -1.6  16.9    2851087.500
14/07/22 23:12     2725926.750      826854.125      -81673.312  -1.6  16.9    2849743.500
14/07/22 23:24     2724727.750      826173.375      -81692.289  -1.6  16.9    2848399.250
14/07/22 23:36     2723474.750      825671.312      -81711.125  -1.6  16.9    2847055.500
14/07/22 23:48     2722221.500      825169.750      -81730.102  -1.6  16.9    2845711.500
14/07/23 00:00     2720968.000      824668.062      -81749.180  -1.6  16.9    2844368.000
14/07/23 00:12     2719715.500      824165.875      -81768.156  -1.6  16.9    2843024.500
14/07/23 00:24     2718462.000      823666.125      -81787.133  -1.6  16.9    2841681.000
14/07/23 00:36     2717208.750      823165.688      -81806.062  -1.7  16.9    2840337.500
14/07/23 00:48     2716008.750      822488.312      -81824.992  -1.7  16.8    2838994.000
14/07/23 01:00     2714756.250      821987.688      -81843.969  -1.7  16.8    2837651.250
14/07/23 01:12     2713502.750      821488.125      -81862.898  -1.7  16.8    2836307.750
14/07/23 01:24     2712249.500      820988.875      -81881.977  -1.7  16.8    2834964.750
14/07/23 01:36     2710996.250      820489.875      -81900.805  -1.7  16.8    2833621.500
14/07/23 01:48     2709742.750      819991.000      -81919.836  -1.7  16.8    2832278.750
14/07/23 02:00     2708489.500      819493.000      -81938.711  -1.7  16.8    2830936.250
14/07/23 02:12     2707236.250      818994.250      -81957.641  -1.7  16.8    2829593.250
14/07/23 02:24     2706036.250      818320.875      -81976.672  -1.7  16.8    2828250.500
14/07/23 02:36     2704783.000      817823.562      -81995.500  -1.7  16.8    2826908.000
14/07/23 02:48     2703529.250      817326.625      -82014.430  -1.7  16.8    2825565.500
14/07/23 03:00     2702275.750      816830.250      -82033.359  -1.7  16.8    2824223.000
14/07/23 03:12     2701023.000      816334.375      -82052.289  -1.7  16.8    2822881.250
14/07/23 03:24     2699769.250      815837.625      -82071.219  -1.7  16.8    2821539.000
14/07/23 03:36     2698515.500      815342.688      -82090.055  -1.7  16.8    2820196.750
14/07/23 03:48     2697315.500      814671.438      -82109.078  -1.7  16.8    2818854.750
14/07/23 04:00     2696062.000      814176.438      -82127.906  -1.7  16.8    2817512.750
14/07/23 04:12     2694808.500      813682.375      -82146.789  -1.7  16.8    2816171.000
14/07/23 04:24     2693554.750      813188.125      -82165.719  -1.7  16.8    2814829.000
14/07/23 04:36     2692301.250      812694.000      -82184.602  -1.7  16.8    2813487.500
14/07/23 04:48     2691047.250      812199.938      -82203.484  -1.7  16.8    2812146.000
14/07/23 05:00     2689794.250      811707.062      -82222.414  -1.7  16.8    2810804.500
14/07/23 05:12     2688540.500      811214.125      -82241.242  -1.7  16.8    2809463.000
14/07/23 05:24     2687339.750      810547.125      -82260.172  -1.7  16.8    2808121.750
14/07/23 05:36     2686085.750      810055.000      -82278.953  -1.7  16.8    2806780.500
14/07/23 05:48     2684832.750      809561.875      -82297.883  -1.7  16.8    2805439.500
14/07/23 06:00     2683579.250      809070.125      -82316.766  -1.7  16.8    2804098.250
14/07/23 06:12     2682325.500      808579.438      -82335.648  -1.7  16.8    2802757.250
14/07/23 06:24     2681071.750      808088.688      -82354.430  -1.7  16.8    2801416.500
14/07/23 06:36     2679817.750      807598.688      -82373.359  -1.7  16.8    2800076.000
14/07/23 06:48     2678616.750      806933.375      -82392.141  -1.7  16.8    2798735.000
14/07/23 07:00     2677362.750      806443.688      -82411.070  -1.7  16.8    2797394.500
14/07/23 07:12     2676109.250      805954.250      -82429.852  -1.7  16.8    2796054.000
14/07/23 07:24     2674855.250      805465.250      -82448.688  -1.7  16.8    2794713.500
14/07/23 07:36     2673602.000      804975.375      -82467.570  -1.7  16.8    2793373.250
14/07/23 07:48     2672348.250      804487.625      -82486.352  -1.7  16.8    2792033.000
14/07/23 08:00     2671094.250      803999.188      -82505.234  -1.7  16.8    2790692.750
14/07/23 08:12     2669840.250      803511.250      -82524.016  -1.7  16.7    2789352.750
14/07/23 08:24     2668639.000      802850.000      -82542.945  -1.7  16.7    2788012.750
14/07/23 08:36     2667385.000      802362.375      -82561.773  -1.7  16.7    2786672.750
14/07/23 08:48     2666131.250      801875.688      -82580.414  -1.7  16.7    2785333.000
14/07/23 09:00     2664877.250      801389.562      -82599.297  -1.7  16.7    2783993.000
14/07/23 09:12     2663623.250      800903.062      -82618.172  -1.7  16.7    2782653.750
14/07/23 09:24     2662369.250      800417.688      -82636.961  -1.7  16.7    2781314.000
14/07/23 09:36     2661115.500      799931.438      -82655.742  -1.7  16.7    2779974.500
14/07/23 09:48     2659913.500      799273.312      -82674.477  -1.7  16.7    2778635.000
14/07/23 10:00     2658659.500      798788.312      -82693.305  -1.7  16.7    2777295.750
14/07/23 10:12     2657405.750      798304.562      -82712.141  -1.7  16.7    2775956.750
14/07/23 10:24     2656152.000      797819.500      -82730.875  -1.7  16.7    2774617.750
14/07/23 10:36     2654897.500      797336.188      -82749.609  -1.7  16.7    2773278.500
14/07/23 10:48     2653643.500      796852.500      -82768.492  -1.7  16.7    2771939.500
14/07/23 11:00     2652389.500      796369.688      -82787.227  -1.7  16.7    2770600.750
14/07/23 11:12     2651135.500      795886.062      -82805.914  -1.7  16.7    2769261.750
14/07/23 11:24     2649933.250      795231.250      -82824.742  -1.7  16.7    2767923.250
14/07/23 11:36     2648679.000      794749.062      -82843.477  -1.7  16.7    2766584.750
14/07/23 11:48     2647424.750      794267.500      -82862.258  -1.7  16.7    2765246.250
14/07/23 12:00     2646171.250      793785.875      -82881.047  -1.7  16.7    2763907.750
14/07/23 12:12     2644916.500      793305.125      -82899.727  -1.7  16.7    2762569.250
14/07/23 12:24     2643662.750      792824.062      -82918.562  -1.7  16.7    2761231.250
14/07/23 12:36     2642408.250      792343.188      -82937.195  -1.7  16.7    2759892.750
14/07/23 12:48     2641205.750      791691.812      -82955.984  -1.7  16.7    2758554.500
14/07/23 13:00     2639951.250      791211.250      -82974.812  -1.7  16.7    2757216.750
14/07/23 13:12     2638697.250      790732.250      -82993.500  -1.7  16.7    2755878.750
14/07/23 13:24     2637443.250      790252.812      -83012.234  -1.7  16.7    2754541.000
14/07/23 13:36     2636188.750      789774.250      -83031.016  -1.7  16.7    2753203.250
14/07/23 13:48     2634934.500      789295.750      -83049.656  -1.7  16.7    2751865.500
14/07/23 14:00     2633680.250      788817.438      -83068.391  -1.7  16.7    2750528.000
14/07/23 14:12     2632425.750      788339.562      -83087.125  -1.7  16.7    2749190.500
14/07/23 14:24     2631223.000      787690.188      -83105.859  -1.7  16.7    2747853.250
14/07/23 14:36     2629968.250      787214.062      -83124.500  -1.7  16.7    2746515.750
14/07/23 14:48     2628713.750      786737.438      -83143.234  -1.7  16.7    2745178.750
14/07/23 15:00     2627459.250      786261.562      -83161.867  -1.7  16.7    2743841.250
14/07/23 15:12     2626205.500      785784.562      -83180.555  -1.7  16.7    2742504.250
14/07/23 15:24     2624950.750      785308.688      -83199.391  -1.7  16.7    2741167.500
14/07/23 15:36     2623696.750      784833.188      -83218.023  -1.7  16.7    2739830.500
14/07/23 15:48     2622493.250      784188.000      -83236.758  -1.7  16.6    2738494.000
14/07/23 16:00     2621238.500      783712.750      -83255.398  -1.7  16.6    2737157.000
14/07/23 16:12     2619984.250      783238.188      -83274.031  -1.7  16.6    2735820.250
14/07/23 16:24     2618729.000      782764.688      -83292.766  -1.7  16.6    2734484.000
14/07/23 16:36     2617475.000      782290.062      -83311.406  -1.7  16.6    2733147.500
14/07/23 16:48     2616220.750      781816.688      -83330.047  -1.7  16.6    2731811.000
14/07/23 17:00     2614965.750      781343.812      -83348.680  -1.7  16.6    2730474.750
14/07/23 17:12     2613711.250      780871.438      -83367.461  -1.8  16.6    2729138.500
14/07/23 17:24     2612507.500      780228.812      -83386.008  -1.8  16.6    2727802.000
14/07/23 17:36     2611253.000      779756.188      -83404.742  -1.8  16.6    2726466.250
14/07/23 17:48     2609998.000      779285.312      -83423.375  -1.8  16.6    2725130.250
14/07/23 18:00     2608743.250      778813.500      -83441.961  -1.8  16.6    2723794.250
14/07/23 18:12     2607488.750      778342.438      -83460.602  -1.8  16.6    2722458.750
14/07/23 18:24     2606234.250      777871.562      -83479.242  -1.8  16.6    2721123.000
